250×13 DataFrame
 Row │ seed1   iteration  depositDist                     network                            graphParams1  graphParams2  withdrawRV                         reserveRatio  depositInsuranceQuantile  seed2   key                                started  completed
     │ Int64   Int64      Pareto…                         SimpleGr…                          Int64         Float64       Distribut…                         Float64       Float64                   Int64   String                             Bool     Bool
─────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  98 │  70862          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  377809  2026-01-25T14:50:39.354-70862-37…    false      false
  99 │  70862          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  693485  2026-01-25T14:50:39.354-70862-69…    false      false
 100 │  70862         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  423623  2026-01-25T14:50:39.354-70862-42…    false      false
 101 │ 710994          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  895433  2026-01-25T14:50:39.354-710994-8…    false      false
 102 │ 710994          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  404019  2026-01-25T14:50:39.354-710994-4…    false      false
 103 │ 710994          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  383106  2026-01-25T14:50:39.354-710994-3…    false      false
 104 │ 710994          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  576035  2026-01-25T14:50:39.354-710994-5…    false      false
 105 │ 710994          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  483629  2026-01-25T14:50:39.354-710994-4…    false      false
 106 │ 710994          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  416187  2026-01-25T14:50:39.354-710994-4…    false      false
 107 │ 710994          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  358046  2026-01-25T14:50:39.354-710994-3…    false      false
 108 │ 710994          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  387161  2026-01-25T14:50:39.354-710994-3…    false      false
 109 │ 710994          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  673824  2026-01-25T14:50:39.354-710994-6…    false      false
 110 │ 710994         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  878316  2026-01-25T14:50:39.354-710994-8…    false      false
 111 │ 320609          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  703182  2026-01-25T14:50:39.354-320609-7…    false      false
 112 │ 320609          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  512962  2026-01-25T14:50:39.354-320609-5…    false      false
 113 │ 320609          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  581902  2026-01-25T14:50:39.354-320609-5…    false      false
 114 │ 320609          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  344114  2026-01-25T14:50:39.354-320609-3…    false      false
 115 │ 320609          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  605493  2026-01-25T14:50:39.354-320609-6…    false      false
 116 │ 320609          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  554293  2026-01-25T14:50:39.354-320609-5…    false      false
 117 │ 320609          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   48636  2026-01-25T14:50:39.354-320609-4…    false      false
 118 │ 320609          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  778885  2026-01-25T14:50:39.354-320609-7…    false      false
 119 │ 320609          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  912825  2026-01-25T14:50:39.354-320609-9…    false      false
 120 │ 320609         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  119394  2026-01-25T14:50:39.354-320609-1…    false      false
 121 │ 811430          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  575093  2026-01-25T14:50:39.354-811430-5…    false      false
 122 │ 811430          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   19858  2026-01-25T14:50:39.354-811430-1…    false      false
 123 │ 811430          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  795909  2026-01-25T14:50:39.354-811430-7…    false      false
 124 │ 811430          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  280446  2026-01-25T14:50:39.354-811430-2…    false      false
 125 │ 811430          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  703460  2026-01-25T14:50:39.354-811430-7…    false      false
 126 │ 811430          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  192918  2026-01-25T14:50:39.354-811430-1…    false      false
 127 │ 811430          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2    1024  2026-01-25T14:50:39.354-811430-1…    false      false
 128 │ 811430          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  189796  2026-01-25T14:50:39.354-811430-1…    false      false
 129 │ 811430          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  286270  2026-01-25T14:50:39.354-811430-2…    false      false
 130 │ 811430         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  518059  2026-01-25T14:50:39.354-811430-5…    false      false
 131 │ 895386          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  644085  2026-01-25T14:50:39.354-895386-6…    false      false
 132 │ 895386          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  110144  2026-01-25T14:50:39.354-895386-1…    false      false
 133 │ 895386          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   94481  2026-01-25T14:50:39.354-895386-9…    false      false
 134 │ 895386          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  202311  2026-01-25T14:50:39.354-895386-2…    false      false
 135 │ 895386          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  922230  2026-01-25T14:50:39.354-895386-9…    false      false
 136 │ 895386          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  390938  2026-01-25T14:50:39.354-895386-3…    false      false
 137 │ 895386          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  486350  2026-01-25T14:50:39.354-895386-4…    false      false
 138 │ 895386          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  172033  2026-01-25T14:50:39.354-895386-1…    false      false
 139 │ 895386          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  247624  2026-01-25T14:50:39.354-895386-2…    false      false
 140 │ 895386         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  566349  2026-01-25T14:50:39.354-895386-5…    false      false
 141 │  70862          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  478316  2026-01-25T14:50:39.354-70862-47…    false      false
 142 │  70862          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  451906  2026-01-25T14:50:39.354-70862-45…    false      false
 143 │  70862          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  959648  2026-01-25T14:50:39.354-70862-95…    false      false
 144 │  70862          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  567660  2026-01-25T14:50:39.354-70862-56…    false      false
 145 │  70862          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  197755  2026-01-25T14:50:39.354-70862-19…    false      false
 146 │  70862          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  296405  2026-01-25T14:50:39.354-70862-29…    false      false
 147 │  70862          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  464442  2026-01-25T14:50:39.354-70862-46…    false      false
 148 │  70862          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  727539  2026-01-25T14:50:39.354-70862-72…    false      false
 149 │  70862          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  753557  2026-01-25T14:50:39.354-70862-75…    false      false
 150 │  70862         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  730644  2026-01-25T14:50:39.354-70862-73…    false      false
 151 │ 710994          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  434428  2026-01-25T14:50:39.354-710994-4…    false      false
 152 │ 710994          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  830474  2026-01-25T14:50:39.354-710994-8…    false      false
 153 │ 710994          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  308825  2026-01-25T14:50:39.354-710994-3…    false      false
 154 │ 710994          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  873530  2026-01-25T14:50:39.354-710994-8…    false      false
 155 │ 710994          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  712811  2026-01-25T14:50:39.354-710994-7…    false      false
 156 │ 710994          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  984340  2026-01-25T14:50:39.354-710994-9…    false      false
 157 │ 710994          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  261508  2026-01-25T14:50:39.354-710994-2…    false      false
 158 │ 710994          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  986667  2026-01-25T14:50:39.354-710994-9…    false      false
 159 │ 710994          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  734469  2026-01-25T14:50:39.354-710994-7…    false      false
 160 │ 710994         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  749420  2026-01-25T14:50:39.354-710994-7…    false      false
 161 │ 320609          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  825405  2026-01-25T14:50:39.354-320609-8…    false      false
 162 │ 320609          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  115215  2026-01-25T14:50:39.354-320609-1…    false      false
 163 │ 320609          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  375040  2026-01-25T14:50:39.354-320609-3…    false      false
 164 │ 320609          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  790494  2026-01-25T14:50:39.354-320609-7…    false      false
 165 │ 320609          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  795587  2026-01-25T14:50:39.354-320609-7…    false      false
 166 │ 320609          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  795617  2026-01-25T14:50:39.354-320609-7…    false      false
 167 │ 320609          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  917172  2026-01-25T14:50:39.354-320609-9…    false      false
 168 │ 320609          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   66795  2026-01-25T14:50:39.354-320609-6…    false      false
 169 │ 320609          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   32799  2026-01-25T14:50:39.354-320609-3…    false      false
 170 │ 320609         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   25799  2026-01-25T14:50:39.354-320609-2…    false      false
 171 │ 811430          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  785551  2026-01-25T14:50:39.354-811430-7…    false      false
 172 │ 811430          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  607126  2026-01-25T14:50:39.354-811430-6…    false      false
 173 │ 811430          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  360080  2026-01-25T14:50:39.354-811430-3…    false      false
 174 │ 811430          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  388880  2026-01-25T14:50:39.354-811430-3…    false      false
 175 │ 811430          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  552785  2026-01-25T14:50:39.354-811430-5…    false      false
 176 │ 811430          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  955125  2026-01-25T14:50:39.354-811430-9…    false      false
 177 │ 811430          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  697162  2026-01-25T14:50:39.354-811430-6…    false      false
 178 │ 811430          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  306601  2026-01-25T14:50:39.354-811430-3…    false      false
 179 │ 811430          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  747499  2026-01-25T14:50:39.354-811430-7…    false      false
 180 │ 811430         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  669779  2026-01-25T14:50:39.354-811430-6…    false      false
 181 │ 895386          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  330222  2026-01-25T14:50:39.354-895386-3…    false      false
 182 │ 895386          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   67444  2026-01-25T14:50:39.354-895386-6…    false      false
 183 │ 895386          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  849266  2026-01-25T14:50:39.354-895386-8…    false      false
 184 │ 895386          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  696088  2026-01-25T14:50:39.354-895386-6…    false      false
 185 │ 895386          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  680914  2026-01-25T14:50:39.354-895386-6…    false      false
 186 │ 895386          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   49393  2026-01-25T14:50:39.354-895386-4…    false      false
 187 │ 895386          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  553630  2026-01-25T14:50:39.354-895386-5…    false      false
 188 │ 895386          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  179841  2026-01-25T14:50:39.354-895386-1…    false      false
 189 │ 895386          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  646407  2026-01-25T14:50:39.354-895386-6…    false      false
 190 │ 895386         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  442381  2026-01-25T14:50:39.354-895386-4…    false      false
 191 │  70862          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  771503  2026-01-25T14:50:39.354-70862-77…    false      false
 192 │  70862          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  586311  2026-01-25T14:50:39.354-70862-58…    false      false
 193 │  70862          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  235957  2026-01-25T14:50:39.354-70862-23…    false      false
 194 │  70862          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  754593  2026-01-25T14:50:39.354-70862-75…    false      false
 195 │  70862          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  534303  2026-01-25T14:50:39.354-70862-53…    false      false
 196 │  70862          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  279798  2026-01-25T14:50:39.354-70862-27…    false      false
 197 │  70862          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  942831  2026-01-25T14:50:39.354-70862-94…    false      false
 198 │  70862          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  620810  2026-01-25T14:50:39.354-70862-62…    false      false
 199 │  70862          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  442196  2026-01-25T14:50:39.354-70862-44…    false      false
 200 │  70862         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  518857  2026-01-25T14:50:39.354-70862-51…    false      false
 201 │ 710994          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  442034  2026-01-25T14:50:39.354-710994-4…    false      false
 202 │ 710994          2  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  501314  2026-01-25T14:50:39.354-710994-5…    false      false
 203 │ 710994          3  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  327314  2026-01-25T14:50:39.354-710994-3…    false      false
 204 │ 710994          4  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  413547  2026-01-25T14:50:39.354-710994-4…    false      false
 205 │ 710994          5  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  132344  2026-01-25T14:50:39.354-710994-1…    false      false
 206 │ 710994          6  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  441362  2026-01-25T14:50:39.354-710994-4…    false      false
 207 │ 710994          7  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2   40314  2026-01-25T14:50:39.354-710994-4…    false      false
 208 │ 710994          8  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  323468  2026-01-25T14:50:39.354-710994-3…    false      false
 209 │ 710994          9  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  754332  2026-01-25T14:50:39.354-710994-7…    false      false
 210 │ 710994         10  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  459107  2026-01-25T14:50:39.354-710994-4…    false      false
 211 │ 320609          1  Pareto{Float64}(α=1.0, θ=10.0)  SimpleGraph{Int64}(499000, [[2, …          1000           0.0  Truncated(Geometric{Float64}(p=0…           0.5                       0.2  822205  2026-01-25T14:50:39.354-320609-8…    false      false
