753714,6,6,0.05,0.2,0.1,48104,2026-03-22T21:10:07.745-753714-48104
753714,7,6,0.05,0.2,0.1,794830,2026-03-22T21:10:07.745-753714-794830
753714,8,6,0.05,0.2,0.1,786491,2026-03-22T21:10:07.745-753714-786491
753714,9,6,0.05,0.2,0.1,223298,2026-03-22T21:10:07.745-753714-223298
753714,10,6,0.05,0.2,0.1,969464,2026-03-22T21:10:07.745-753714-969464
705391,1,6,0.05,0.2,0.1,51841,2026-03-22T21:10:07.745-705391-51841
705391,2,6,0.05,0.2,0.1,685114,2026-03-22T21:10:07.745-705391-685114
705391,3,6,0.05,0.2,0.1,174637,2026-03-22T21:10:07.745-705391-174637
705391,4,6,0.05,0.2,0.1,553901,2026-03-22T21:10:07.745-705391-553901
705391,5,6,0.05,0.2,0.1,678998,2026-03-22T21:10:07.745-705391-678998
705391,6,6,0.05,0.2,0.1,446372,2026-03-22T21:10:07.745-705391-446372
705391,7,6,0.05,0.2,0.1,622458,2026-03-22T21:10:07.745-705391-622458
705391,8,6,0.05,0.2,0.1,987849,2026-03-22T21:10:07.745-705391-987849
705391,9,6,0.05,0.2,0.1,138622,2026-03-22T21:10:07.745-705391-138622
705391,10,6,0.05,0.2,0.1,778052,2026-03-22T21:10:07.745-705391-778052
455326,1,6,0.05,0.2,0.1,205856,2026-03-22T21:10:07.745-455326-205856
455326,2,6,0.05,0.2,0.1,891619,2026-03-22T21:10:07.745-455326-891619
455326,3,6,0.05,0.2,0.1,38932,2026-03-22T21:10:07.745-455326-38932
455326,4,6,0.05,0.2,0.1,579400,2026-03-22T21:10:07.745-455326-579400
455326,5,6,0.05,0.2,0.1,92781,2026-03-22T21:10:07.745-455326-92781
455326,6,6,0.05,0.2,0.1,872541,2026-03-22T21:10:07.745-455326-872541
455326,7,6,0.05,0.2,0.1,342448,2026-03-22T21:10:07.745-455326-342448
455326,8,6,0.05,0.2,0.1,477172,2026-03-22T21:10:07.745-455326-477172
455326,9,6,0.05,0.2,0.1,620616,2026-03-22T21:10:07.745-455326-620616
455326,10,6,0.05,0.2,0.1,625651,2026-03-22T21:10:07.745-455326-625651
306470,1,6,0.05,0.2,0.1,390678,2026-03-22T21:10:07.745-306470-390678
306470,2,6,0.05,0.2,0.1,80416,2026-03-22T21:10:07.745-306470-80416
306470,3,6,0.05,0.2,0.1,593859,2026-03-22T21:10:07.745-306470-593859
306470,4,6,0.05,0.2,0.1,759523,2026-03-22T21:10:07.745-306470-759523
306470,5,6,0.05,0.2,0.1,547604,2026-03-22T21:10:07.745-306470-547604
306470,6,6,0.05,0.2,0.1,590638,2026-03-22T21:10:07.745-306470-590638
306470,7,6,0.05,0.2,0.1,659523,2026-03-22T21:10:07.745-306470-659523
306470,8,6,0.05,0.2,0.1,751183,2026-03-22T21:10:07.745-306470-751183
306470,9,6,0.05,0.2,0.1,732392,2026-03-22T21:10:07.745-306470-732392
306470,10,6,0.05,0.2,0.1,163833,2026-03-22T21:10:07.745-306470-163833
868789,1,6,0.05,0.2,0.1,890892,2026-03-22T21:10:07.745-868789-890892
868789,2,6,0.05,0.2,0.1,735511,2026-03-22T21:10:07.745-868789-735511
868789,3,6,0.05,0.2,0.1,197063,2026-03-22T21:10:07.745-868789-197063
868789,4,6,0.05,0.2,0.1,301810,2026-03-22T21:10:07.745-868789-301810
868789,5,6,0.05,0.2,0.1,525757,2026-03-22T21:10:07.745-868789-525757
868789,6,6,0.05,0.2,0.1,566159,2026-03-22T21:10:07.745-868789-566159
868789,7,6,0.05,0.2,0.1,938560,2026-03-22T21:10:07.745-868789-938560
868789,8,6,0.05,0.2,0.1,474010,2026-03-22T21:10:07.745-868789-474010
868789,9,6,0.05,0.2,0.1,393501,2026-03-22T21:10:07.745-868789-393501
868789,10,6,0.05,0.2,0.1,306535,2026-03-22T21:10:07.745-868789-306535
753714,1,6,0.05,0.2,0.1,979963,2026-03-22T21:10:07.745-753714-979963
753714,2,6,0.05,0.2,0.1,321804,2026-03-22T21:10:07.745-753714-321804
753714,3,6,0.05,0.2,0.1,303770,2026-03-22T21:10:07.745-753714-303770
753714,4,6,0.05,0.2,0.1,958022,2026-03-22T21:10:07.745-753714-958022
753714,5,6,0.05,0.2,0.1,363886,2026-03-22T21:10:07.745-753714-363886
753714,6,6,0.05,0.2,0.1,143353,2026-03-22T21:10:07.745-753714-143353
753714,7,6,0.05,0.2,0.1,393988,2026-03-22T21:10:07.745-753714-393988
753714,8,6,0.05,0.2,0.1,87347,2026-03-22T21:10:07.745-753714-87347
753714,9,6,0.05,0.2,0.1,343535,2026-03-22T21:10:07.745-753714-343535
753714,10,6,0.05,0.2,0.1,800587,2026-03-22T21:10:07.745-753714-800587
705391,1,6,0.05,0.2,0.1,298849,2026-03-22T21:10:07.745-705391-298849
705391,2,6,0.05,0.2,0.1,2783,2026-03-22T21:10:07.745-705391-2783
705391,3,6,0.05,0.2,0.1,291522,2026-03-22T21:10:07.745-705391-291522
705391,4,6,0.05,0.2,0.1,655143,2026-03-22T21:10:07.745-705391-655143
